matchId,tier,rank
NA1_5347897929,MASTER,I
NA1_5346557767,MASTER,I
NA1_5344783702,MASTER,I
NA1_5344767034,MASTER,I
NA1_5344750304,MASTER,I
NA1_5344717700,MASTER,I
NA1_5344701300,MASTER,I
NA1_5344165560,MASTER,I
NA1_5344141310,MASTER,I
NA1_5344098696,MASTER,I
NA1_5343413641,CHALLENGER,I
NA1_5343378100,MASTER,I
NA1_5343207009,MASTER,I
NA1_5343115876,MASTER,I
NA1_5342570177,MASTER,I
NA1_5342547722,MASTER,I
NA1_5342468453,MASTER,I
NA1_5342452285,MASTER,I
NA1_5340420654,MASTER,I
NA1_5340393196,MASTER,I
NA1_5339687862,MASTER,I
NA1_5338748529,MASTER,I
NA1_5338723979,MASTER,I
NA1_5338699520,MASTER,I
NA1_5338680819,MASTER,I
NA1_5338650361,MASTER,I
NA1_5338635910,MASTER,I
NA1_5338613913,MASTER,I
NA1_5338579642,MASTER,I
NA1_5338550003,MASTER,I
NA1_5338022285,CHALLENGER,I
NA1_5337965723,MASTER,I
NA1_5337941906,MASTER,I
NA1_5337903112,MASTER,I
NA1_5337126313,MASTER,I
NA1_5336029826,MASTER,I
NA1_5336008076,MASTER,I
NA1_5335438567,MASTER,I
NA1_5335397390,MASTER,I
NA1_5335331040,MASTER,I
NA1_5334208764,MASTER,I
NA1_5334144167,MASTER,I
NA1_5334118712,MASTER,I
NA1_5334108295,MASTER,I
NA1_5334095026,MASTER,I
NA1_5333951166,MASTER,I
NA1_5333943105,MASTER,I
NA1_5333935520,MASTER,I
NA1_5333932447,MASTER,I
NA1_5329213191,MASTER,I
NA1_5329189813,MASTER,I
NA1_5329172807,MASTER,I
NA1_5329100742,MASTER,I
NA1_5329072326,MASTER,I
NA1_5329063353,MASTER,I
NA1_5349369898,MASTER,I
NA1_5345022440,MASTER,I
NA1_5343472819,MASTER,I
NA1_5343396906,MASTER,I
NA1_5343365569,MASTER,I
NA1_5343313993,MASTER,I
NA1_5343298827,MASTER,I
NA1_5342686853,MASTER,I
NA1_5342611258,MASTER,I
NA1_5342592248,MASTER,I
NA1_5341890366,MASTER,I
NA1_5341071338,MASTER,I
NA1_5340401194,MASTER,I
NA1_5339764338,MASTER,I
NA1_5339671617,MASTER,I
NA1_5339624102,MASTER,I
NA1_5338587103,MASTER,I
NA1_5338566282,MASTER,I
NA1_5338532157,MASTER,I
NA1_5338165006,MASTER,I
NA1_5337212134,MASTER,I
NA1_5337191028,MASTER,I
NA1_5337162754,MASTER,I
NA1_5334838491,MASTER,I
NA1_5334243980,MASTER,I
NA1_5334166577,MASTER,I
NA1_5332214924,MASTER,I
NA1_5331721127,MASTER,I
NA1_5331138633,MASTER,I
NA1_5330672553,MASTER,I
NA1_5330627924,MASTER,I
NA1_5329957804,MASTER,I
NA1_5329312189,MASTER,I
NA1_5329288830,MASTER,I
NA1_5327404453,MASTER,I
NA1_5326151381,MASTER,I
NA1_5326126996,MASTER,I
NA1_5326103404,MASTER,I
NA1_5351621691,MASTER,I
NA1_5351239635,MASTER,I
NA1_5350967648,MASTER,I
NA1_5350791504,MASTER,I
NA1_5348287691,MASTER,I
NA1_5347933556,MASTER,I
NA1_5347904553,MASTER,I
NA1_5347809452,MASTER,I
NA1_5347702579,MASTER,I
NA1_5347679659,MASTER,I
NA1_5347665269,MASTER,I
NA1_5347545940,MASTER,I
NA1_5345496391,MASTER,I
NA1_5345478164,MASTER,I
NA1_5345451667,MASTER,I
NA1_5342856897,MASTER,I
NA1_5342816463,MASTER,I
NA1_5342782468,MASTER,I
NA1_5342564703,MASTER,I
NA1_5341929660,MASTER,I
NA1_5340890203,MASTER,I
NA1_5340186203,MASTER,I
NA1_5340164419,MASTER,I
NA1_5340145922,MASTER,I
NA1_5336411927,MASTER,I
NA1_5335662601,MASTER,I
NA1_5334211352,MASTER,I
NA1_5334114787,MASTER,I
NA1_5334098027,MASTER,I
NA1_5334064519,MASTER,I
NA1_5333982007,MASTER,I
NA1_5333953607,MASTER,I
NA1_5333428812,MASTER,I
NA1_5333406183,MASTER,I
NA1_5331885441,MASTER,I
NA1_5331830597,MASTER,I
NA1_5331790407,MASTER,I
NA1_5331350054,MASTER,I
NA1_5331317632,MASTER,I
NA1_5330452889,MASTER,I
NA1_5330434711,MASTER,I
NA1_5330395199,MASTER,I
NA1_5330357116,MASTER,I
NA1_5330350765,MASTER,I
NA1_5329783784,MASTER,I
NA1_5329206637,MASTER,I
NA1_5327877325,MASTER,I
NA1_5327775216,MASTER,I
NA1_5327471797,MASTER,I
NA1_5327188580,MASTER,I
NA1_5327176688,MASTER,I
NA1_5326932798,MASTER,I
NA1_5326905127,MASTER,I
NA1_5326872241,MASTER,I
NA1_5326827455,MASTER,I
NA1_5326303795,MASTER,I
NA1_5326283123,MASTER,I
NA1_5326258282,MASTER,I
NA1_5350327361,MASTER,I
NA1_5348964319,MASTER,I
NA1_5348943245,MASTER,I
NA1_5348916718,MASTER,I
NA1_5348895021,MASTER,I
NA1_5348869503,MASTER,I
NA1_5348840298,MASTER,I
NA1_5348817269,MASTER,I
NA1_5348783397,MASTER,I
NA1_5348187369,MASTER,I
NA1_5348169846,MASTER,I
NA1_5348139214,MASTER,I
NA1_5348096711,MASTER,I
NA1_5345219301,MASTER,I
NA1_5343675984,MASTER,I
NA1_5343642925,MASTER,I
NA1_5343601335,MASTER,I
NA1_5342912594,MASTER,I
NA1_5342878616,MASTER,I
NA1_5342840581,MASTER,I
NA1_5342811255,MASTER,I
NA1_5338259333,MASTER,I
NA1_5338234457,MASTER,I
NA1_5337436128,MASTER,I
NA1_5337404717,MASTER,I
NA1_5337360319,MASTER,I
NA1_5336639237,MASTER,I
NA1_5336616817,MASTER,I
NA1_5336466121,MASTER,I
NA1_5335761468,MASTER,I
NA1_5335740758,MASTER,I
NA1_5335702243,MASTER,I
NA1_5335022396,MASTER,I
NA1_5335004026,MASTER,I
NA1_5334977643,MASTER,I
NA1_5334949362,MASTER,I
NA1_5334911026,MASTER,I
NA1_5334423421,MASTER,I
NA1_5334406495,MASTER,I
NA1_5334330957,MASTER,I
NA1_5332245690,MASTER,I
NA1_5332231806,MASTER,I
NA1_5332213334,MASTER,I
NA1_5332187205,MASTER,I
NA1_5332148518,MASTER,I
NA1_5332132451,MASTER,I
NA1_5332120600,MASTER,I
NA1_5331932199,MASTER,I
NA1_5331887185,MASTER,I
NA1_5331857565,MASTER,I
NA1_5331835925,MASTER,I
NA1_5331813032,MASTER,I
NA1_5331758612,MASTER,I
NA1_5331714728,MASTER,I
NA1_5331691024,MASTER,I
NA1_5331672999,MASTER,I
NA1_5331658591,MASTER,I
NA1_5331385843,MASTER,I
NA1_5331363046,MASTER,I
NA1_5331336007,MASTER,I
NA1_5331299553,MASTER,I
NA1_5331269536,MASTER,I
NA1_5330819993,MASTER,I
NA1_5330799977,MASTER,I
NA1_5330775182,MASTER,I
NA1_5330749494,MASTER,I
NA1_5330722721,MASTER,I
NA1_5330212266,MASTER,I
NA1_5330192203,MASTER,I
NA1_5330181047,MASTER,I
NA1_5330144615,MASTER,I
NA1_5330116804,MASTER,I
NA1_5330079523,MASTER,I
NA1_5351148243,MASTER,I
NA1_5351057909,MASTER,I
NA1_5351017927,MASTER,I
NA1_5350931593,MASTER,I
NA1_5350834504,MASTER,I
NA1_5350349838,MASTER,I
NA1_5350311007,MASTER,I
NA1_5349782682,MASTER,I
NA1_5349772101,MASTER,I
NA1_5349664508,MASTER,I
NA1_5349604127,MASTER,I
NA1_5348954356,MASTER,I
NA1_5348722218,MASTER,I
NA1_5348442750,MASTER,I
NA1_5348424868,CHALLENGER,I
NA1_5348197566,MASTER,I
NA1_5348171054,MASTER,I
NA1_5348140702,MASTER,I
NA1_5348012210,MASTER,I
NA1_5347834735,MASTER,I
NA1_5347714108,MASTER,I
NA1_5347464123,MASTER,I
NA1_5347438126,CHALLENGER,I
NA1_5347241397,MASTER,I
NA1_5347031132,MASTER,I
NA1_5346754072,CHALLENGER,I
NA1_5346727860,MASTER,I
NA1_5346699366,MASTER,I
NA1_5346675225,MASTER,I
NA1_5346280991,MASTER,I
NA1_5346083586,MASTER,I
NA1_5345885696,MASTER,I
NA1_5345780918,MASTER,I
NA1_5345692151,MASTER,I
NA1_5345587121,MASTER,I
NA1_5345560904,MASTER,I
NA1_5345549782,MASTER,I
NA1_5345535361,MASTER,I
NA1_5345270867,MASTER,I
NA1_5345131289,MASTER,I
NA1_5344982936,MASTER,I
NA1_5344895790,MASTER,I
NA1_5344869561,MASTER,I
NA1_5344853830,MASTER,I
NA1_5344542604,MASTER,I
NA1_5344392883,MASTER,I
NA1_5344347774,MASTER,I
NA1_5344307702,MASTER,I
NA1_5343554181,MASTER,I
NA1_5342909383,MASTER,I
NA1_5342599255,MASTER,I
NA1_5342214323,MASTER,I
NA1_5342155099,MASTER,I
NA1_5342063559,MASTER,I
NA1_5341893771,MASTER,I
NA1_5341484612,CHALLENGER,I
NA1_5341458882,MASTER,I
NA1_5341269552,MASTER,I
NA1_5341090761,MASTER,I
NA1_5341067183,MASTER,I
NA1_5345045764,MASTER,I
NA1_5342322295,MASTER,I
NA1_5342314302,MASTER,I
NA1_5342309915,MASTER,I
NA1_5342275887,MASTER,I
NA1_5342257272,MASTER,I
NA1_5340706820,MASTER,I
NA1_5340676450,MASTER,I
NA1_5340634610,MASTER,I
NA1_5339767496,MASTER,I
NA1_5339168765,MASTER,I
NA1_5339160051,MASTER,I
NA1_5339130951,MASTER,I
NA1_5339058852,MASTER,I
NA1_5338781828,MASTER,I
NA1_5338751631,MASTER,I
NA1_5338724690,MASTER,I
NA1_5338692053,MASTER,I
NA1_5338642972,MASTER,I
NA1_5338621297,MASTER,I
NA1_5337580245,MASTER,I
NA1_5337572585,MASTER,I
NA1_5337566026,MASTER,I
NA1_5337559857,MASTER,I
NA1_5337542632,MASTER,I
NA1_5337536318,CHALLENGER,I
NA1_5337529219,MASTER,I
NA1_5337513616,MASTER,I
NA1_5337503338,MASTER,I
NA1_5337491911,MASTER,I
NA1_5337477537,MASTER,I
NA1_5336785926,CHALLENGER,I
NA1_5336758012,MASTER,I
NA1_5336745151,MASTER,I
NA1_5336737775,MASTER,I
NA1_5336727306,MASTER,I
NA1_5336722739,CHALLENGER,I
NA1_5336712267,MASTER,I
NA1_5336704636,MASTER,I
NA1_5336702951,MASTER,I
NA1_5336696076,MASTER,I
NA1_5336683585,MASTER,I
NA1_5336652435,MASTER,I
NA1_5336599483,MASTER,I
NA1_5336544052,MASTER,I
NA1_5335875917,MASTER,I
NA1_5335863293,MASTER,I
NA1_5335843463,MASTER,I
NA1_5335800667,MASTER,I
NA1_5335766778,MASTER,I
NA1_5335705492,MASTER,I
NA1_5335624304,MASTER,I
NA1_5335584212,MASTER,I
NA1_5335561005,MASTER,I
NA1_5335047040,CHALLENGER,I
NA1_5334933786,MASTER,I
NA1_5334911592,MASTER,I
NA1_5334885900,MASTER,I
NA1_5334823574,MASTER,I
NA1_5334701660,MASTER,I
NA1_5334635133,MASTER,I
NA1_5334471868,MASTER,I
NA1_5334461851,MASTER,I
NA1_5334443557,MASTER,I
NA1_5334432841,MASTER,I
NA1_5334415247,MASTER,I
NA1_5334381748,MASTER,I
NA1_5334364194,MASTER,I
NA1_5348111805,MASTER,I
NA1_5345317853,MASTER,I
NA1_5338023511,MASTER,I
NA1_5336269200,MASTER,I
NA1_5333778406,MASTER,I
NA1_5333748955,MASTER,I
NA1_5333672429,MASTER,I
NA1_5331957813,MASTER,I
NA1_5331932185,MASTER,I
NA1_5331918753,MASTER,I
NA1_5331366127,MASTER,I
NA1_5331218255,MASTER,I
NA1_5330231762,MASTER,I
NA1_5347359472,MASTER,I
NA1_5347321192,MASTER,I
NA1_5347284958,MASTER,I
NA1_5346959695,MASTER,I
NA1_5345722670,MASTER,I
NA1_5345689940,MASTER,I
NA1_5345665834,MASTER,I
NA1_5345639395,MASTER,I
NA1_5345635927,MASTER,I
NA1_5345622046,MASTER,I
NA1_5344112794,MASTER,I
NA1_5341745586,MASTER,I
NA1_5341699468,MASTER,I
NA1_5341683484,MASTER,I
NA1_5340121055,MASTER,I
NA1_5340106868,MASTER,I
NA1_5340062862,MASTER,I
NA1_5338403775,MASTER,I
NA1_5338393343,MASTER,I
NA1_5336579099,MASTER,I
NA1_5335814387,MASTER,I
NA1_5335797582,MASTER,I
NA1_5335773976,MASTER,I
NA1_5335373301,MASTER,I
NA1_5334435072,MASTER,I
NA1_5334430863,MASTER,I
NA1_5332503880,MASTER,I
NA1_5332480714,MASTER,I
NA1_5329065341,CHALLENGER,I
NA1_5328424161,MASTER,I
NA1_5351613478,MASTER,I
NA1_5351583556,MASTER,I
NA1_5351535670,MASTER,I
NA1_5351511358,MASTER,I
NA1_5351226978,MASTER,I
NA1_5351200842,MASTER,I
NA1_5350781943,MASTER,I
NA1_5349974894,MASTER,I
NA1_5349955246,MASTER,I
NA1_5348550427,MASTER,I
NA1_5348524510,MASTER,I
NA1_5348021418,MASTER,I
NA1_5347563395,MASTER,I
NA1_5346917780,MASTER,I
NA1_5346274057,MASTER,I
NA1_5346251198,MASTER,I
NA1_5346144629,MASTER,I
NA1_5346134497,MASTER,I
NA1_5345577239,MASTER,I
NA1_5345561024,MASTER,I
NA1_5345545097,MASTER,I
NA1_5345447863,MASTER,I
NA1_5344700670,MASTER,I
NA1_5344694354,MASTER,I
NA1_5343975155,MASTER,I
NA1_5343282274,MASTER,I
NA1_5343180136,MASTER,I
NA1_5343161997,MASTER,I
NA1_5342424731,MASTER,I
NA1_5342397566,MASTER,I
NA1_5342318209,MASTER,I
NA1_5341678432,MASTER,I
NA1_5341650774,MASTER,I
NA1_5341514969,MASTER,I
NA1_5341248850,MASTER,I
NA1_5341210715,MASTER,I
NA1_5341182680,MASTER,I
NA1_5340801147,MASTER,I
NA1_5340170731,MASTER,I
NA1_5339640349,MASTER,I
NA1_5339599725,MASTER,I
NA1_5339199428,MASTER,I
NA1_5338852676,MASTER,I
NA1_5338823073,MASTER,I
NA1_5338199688,MASTER,I
NA1_5338160427,MASTER,I
NA1_5336720339,MASTER,I
NA1_5336711810,MASTER,I
NA1_5336141155,MASTER,I
NA1_5336113905,MASTER,I
NA1_5335042055,MASTER,I
NA1_5334980426,MASTER,I
NA1_5334966324,MASTER,I
NA1_5332821436,MASTER,I
NA1_5332779340,MASTER,I
NA1_5332298319,MASTER,I
NA1_5332250560,MASTER,I
NA1_5331741684,MASTER,I
NA1_5331492102,MASTER,I
NA1_5331473612,MASTER,I
NA1_5331453568,MASTER,I
NA1_5331442479,MASTER,I
NA1_5351560564,MASTER,I
NA1_5351530099,MASTER,I
NA1_5351136581,MASTER,I
NA1_5350820085,CHALLENGER,I
NA1_5350058669,MASTER,I
NA1_5346525085,MASTER,I
NA1_5346267030,MASTER,I
NA1_5346246629,MASTER,I
NA1_5345537756,MASTER,I
NA1_5345519623,MASTER,I
NA1_5344836509,MASTER,I
NA1_5344793010,MASTER,I
NA1_5344146583,CHALLENGER,I
NA1_5343535313,MASTER,I
NA1_5342552626,MASTER,I
NA1_5342532211,MASTER,I
NA1_5342515947,MASTER,I
NA1_5341782405,MASTER,I
NA1_5341767379,MASTER,I
NA1_5341755891,MASTER,I
NA1_5340497364,MASTER,I
NA1_5338286345,CHALLENGER,I
NA1_5338136047,MASTER,I
NA1_5338100998,MASTER,I
NA1_5337954493,MASTER,I
NA1_5337931021,MASTER,I
NA1_5337457132,MASTER,I
NA1_5337430830,MASTER,I
NA1_5337261181,CHALLENGER,I
NA1_5337191946,MASTER,I
NA1_5336380821,MASTER,I
NA1_5336021236,MASTER,I
NA1_5334393917,MASTER,I
NA1_5334370281,MASTER,I
NA1_5334342519,MASTER,I
NA1_5334187093,MASTER,I
NA1_5333652228,CHALLENGER,I
NA1_5333618481,MASTER,I
NA1_5333505173,MASTER,I
NA1_5333483734,MASTER,I
NA1_5332372479,MASTER,I
NA1_5332349737,MASTER,I
NA1_5332324382,MASTER,I
NA1_5350866524,MASTER,I
NA1_5350752875,MASTER,I
NA1_5350609374,MASTER,I
NA1_5350216829,MASTER,I
NA1_5350183870,MASTER,I
NA1_5350152273,MASTER,I
NA1_5350128739,MASTER,I
NA1_5349995350,MASTER,I
NA1_5349972537,MASTER,I
NA1_5349952353,MASTER,I
NA1_5349915467,MASTER,I
NA1_5348555626,MASTER,I
NA1_5347972530,MASTER,I
NA1_5347951159,MASTER,I
NA1_5347920064,MASTER,I
NA1_5347894779,MASTER,I
NA1_5347725791,MASTER,I
NA1_5347702036,MASTER,I
NA1_5347681870,MASTER,I
NA1_5347199775,MASTER,I
NA1_5347139466,MASTER,I
NA1_5347113918,MASTER,I
NA1_5347090569,MASTER,I
NA1_5346563258,MASTER,I
NA1_5346535843,MASTER,I
NA1_5346216992,MASTER,I
NA1_5345848013,MASTER,I
NA1_5345671604,MASTER,I
NA1_5345650390,MASTER,I
NA1_5345647800,MASTER,I
NA1_5345624932,MASTER,I
NA1_5345562221,MASTER,I
NA1_5345517411,MASTER,I
NA1_5345496055,MASTER,I
NA1_5344896461,MASTER,I
NA1_5344818361,MASTER,I
NA1_5344778985,MASTER,I
NA1_5342623053,MASTER,I
NA1_5342590936,MASTER,I
NA1_5342573673,MASTER,I
NA1_5342557332,MASTER,I
NA1_5342533743,MASTER,I
NA1_5342121057,MASTER,I
NA1_5342094061,MASTER,I
NA1_5341894490,MASTER,I
NA1_5341859523,MASTER,I
NA1_5341842148,MASTER,I
NA1_5341820442,MASTER,I
NA1_5341789729,MASTER,I
NA1_5341768675,MASTER,I
NA1_5341750601,MASTER,I
NA1_5341469781,MASTER,I
NA1_5341022009,MASTER,I
NA1_5341017911,MASTER,I
NA1_5340682057,MASTER,I
NA1_5340655784,MASTER,I
NA1_5340554671,MASTER,I
NA1_5340487098,MASTER,I
NA1_5340457785,MASTER,I
NA1_5340183700,MASTER,I
NA1_5340162669,MASTER,I
NA1_5339493008,MASTER,I
NA1_5339464664,MASTER,I
NA1_5339443536,MASTER,I
NA1_5339424178,MASTER,I
NA1_5350217270,MASTER,I
NA1_5349901211,MASTER,I
NA1_5349893162,MASTER,I
NA1_5349867135,MASTER,I
NA1_5333970026,MASTER,I
NA1_5333952772,MASTER,I
NA1_5332798014,MASTER,I
NA1_5332786210,MASTER,I
NA1_5332767146,MASTER,I
NA1_5332734756,MASTER,I
NA1_5332724061,MASTER,I
NA1_5332707577,MASTER,I
NA1_5332700403,MASTER,I
NA1_5332696153,MASTER,I
NA1_5329934713,MASTER,I
NA1_5329918950,MASTER,I
NA1_5329879904,MASTER,I
NA1_5329796107,MASTER,I
NA1_5329778385,MASTER,I
NA1_5329768157,MASTER,I
NA1_5329757463,MASTER,I
NA1_5329748032,MASTER,I
NA1_5329187952,MASTER,I
NA1_5329153230,MASTER,I
NA1_5329130735,MASTER,I
NA1_5329101456,MASTER,I
NA1_5328464249,MASTER,I
NA1_5328414190,MASTER,I
NA1_5348100977,MASTER,I
NA1_5348062362,MASTER,I
NA1_5346758004,MASTER,I
NA1_5345377150,CHALLENGER,I
NA1_5345354394,MASTER,I
NA1_5344987896,MASTER,I
NA1_5344565097,MASTER,I
NA1_5343696745,MASTER,I
NA1_5343621892,MASTER,I
NA1_5342998652,MASTER,I
NA1_5342982869,MASTER,I
NA1_5342218667,MASTER,I
NA1_5342196598,MASTER,I
NA1_5342159073,CHALLENGER,I
NA1_5340797852,MASTER,I
NA1_5340776397,MASTER,I
NA1_5340762863,MASTER,I
NA1_5340734304,MASTER,I
NA1_5340705931,MASTER,I
NA1_5339243866,MASTER,I
NA1_5338067802,MASTER,I
NA1_5336882201,CHALLENGER,I
NA1_5336840934,MASTER,I
NA1_5335744394,MASTER,I
NA1_5335687898,MASTER,I
NA1_5335141738,MASTER,I
NA1_5334791749,MASTER,I
NA1_5328482439,MASTER,I
NA1_5328465128,CHALLENGER,I
NA1_5328449799,MASTER,I
NA1_5328422544,MASTER,I
NA1_5328417889,MASTER,I
NA1_5327136573,MASTER,I
NA1_5327135793,CHALLENGER,I
NA1_5326992347,MASTER,I
NA1_5326972007,MASTER,I
NA1_5351470009,MASTER,I
NA1_5351416307,MASTER,I
NA1_5351391522,MASTER,I
NA1_5351374529,MASTER,I
NA1_5350442984,MASTER,I
NA1_5350051735,MASTER,I
NA1_5350033876,MASTER,I
NA1_5349350317,MASTER,I
NA1_5349328235,MASTER,I
NA1_5348622086,MASTER,I
NA1_5348163110,MASTER,I
NA1_5348143672,MASTER,I
NA1_5347930492,MASTER,I
NA1_5345661957,MASTER,I
NA1_5338208284,MASTER,I
NA1_5337971956,MASTER,I
NA1_5337944038,MASTER,I
NA1_5337778788,MASTER,I
NA1_5337751621,MASTER,I
NA1_5337177517,MASTER,I
NA1_5337145543,MASTER,I
NA1_5337068362,MASTER,I
NA1_5337029085,MASTER,I
NA1_5336484653,MASTER,I
NA1_5335435301,MASTER,I
NA1_5335284098,MASTER,I
NA1_5335257163,MASTER,I
NA1_5334597011,MASTER,I
NA1_5333708902,MASTER,I
NA1_5333646510,MASTER,I
NA1_5333616460,MASTER,I
NA1_5333065108,MASTER,I
NA1_5331960280,MASTER,I
NA1_5331644427,MASTER,I
NA1_5331127640,MASTER,I
NA1_5330576291,MASTER,I
NA1_5329976413,MASTER,I
NA1_5328803167,MASTER,I
NA1_5328735217,MASTER,I
NA1_5328688948,MASTER,I
NA1_5328593413,MASTER,I
NA1_5349886714,MASTER,I
NA1_5349845343,MASTER,I
NA1_5349839150,MASTER,I
NA1_5349116025,MASTER,I
NA1_5349102430,MASTER,I
NA1_5348805053,MASTER,I
NA1_5348031457,MASTER,I
NA1_5347990657,MASTER,I
NA1_5347700632,MASTER,I
NA1_5347120168,MASTER,I
NA1_5347098100,MASTER,I
NA1_5347071921,MASTER,I
NA1_5347012661,MASTER,I
NA1_5346995992,MASTER,I
NA1_5346976426,MASTER,I
NA1_5346928248,MASTER,I
NA1_5346918438,MASTER,I
NA1_5346909966,MASTER,I
NA1_5346891050,MASTER,I
NA1_5346627085,MASTER,I
NA1_5346418786,MASTER,I
NA1_5346307446,MASTER,I
NA1_5346283162,MASTER,I
NA1_5346234944,MASTER,I
NA1_5346198765,MASTER,I
NA1_5346174134,MASTER,I
NA1_5346166040,MASTER,I
NA1_5345503658,MASTER,I
NA1_5345483871,MASTER,I
NA1_5345075957,MASTER,I
NA1_5345006751,MASTER,I
NA1_5344878504,MASTER,I
NA1_5344850493,MASTER,I
NA1_5344705429,CHALLENGER,I
NA1_5341742839,MASTER,I
NA1_5341689543,MASTER,I
NA1_5341663805,MASTER,I
NA1_5341641722,MASTER,I
NA1_5341632703,MASTER,I
NA1_5341355059,MASTER,I
NA1_5340924551,MASTER,I
NA1_5340907310,MASTER,I
NA1_5340896514,MASTER,I
NA1_5340887089,MASTER,I
NA1_5340879865,MASTER,I
NA1_5340193801,MASTER,I
NA1_5340132433,MASTER,I
NA1_5340118010,MASTER,I
NA1_5339643775,MASTER,I
NA1_5339603207,MASTER,I
NA1_5339577201,MASTER,I
NA1_5339455268,MASTER,I
NA1_5339436846,MASTER,I
NA1_5339353838,MASTER,I
NA1_5339287555,MASTER,I
NA1_5339280024,MASTER,I
NA1_5338662996,MASTER,I
NA1_5338639943,MASTER,I
NA1_5332391498,MASTER,I
NA1_5332350706,MASTER,I
NA1_5332099430,MASTER,I
NA1_5331247122,MASTER,I
NA1_5344753734,MASTER,I
NA1_5344743964,MASTER,I
NA1_5344730450,MASTER,I
NA1_5344248232,MASTER,I
NA1_5344228018,MASTER,I
NA1_5344208710,MASTER,I
NA1_5343973025,MASTER,I
NA1_5333415994,MASTER,I
NA1_5333400785,MASTER,I
NA1_5333356487,MASTER,I
NA1_5332864730,MASTER,I
NA1_5332789296,MASTER,I
NA1_5332757579,MASTER,I
NA1_5332745245,MASTER,I
NA1_5332730291,MASTER,I
NA1_5329492547,MASTER,I
NA1_5329430844,MASTER,I
NA1_5329274045,MASTER,I
NA1_5329253945,MASTER,I
NA1_5329184325,MASTER,I
NA1_5329158676,MASTER,I
NA1_5329141860,MASTER,I
NA1_5328516637,MASTER,I
NA1_5328502701,MASTER,I
NA1_5328488314,MASTER,I
NA1_5351231405,MASTER,I
NA1_5351068203,MASTER,I
NA1_5351022026,MASTER,I
NA1_5350989167,MASTER,I
NA1_5350932285,MASTER,I
NA1_5350868853,MASTER,I
NA1_5350759328,MASTER,I
NA1_5350736334,MASTER,I
NA1_5350701060,MASTER,I
NA1_5350683141,MASTER,I
NA1_5350642551,MASTER,I
NA1_5350452382,MASTER,I
NA1_5350388267,MASTER,I
NA1_5350314007,MASTER,I
NA1_5350192688,MASTER,I
NA1_5350095514,MASTER,I
NA1_5350063426,MASTER,I
NA1_5349955457,MASTER,I
NA1_5349931540,MASTER,I
NA1_5349918267,MASTER,I
NA1_5349816182,MASTER,I
NA1_5349809654,MASTER,I
NA1_5349455675,MASTER,I
NA1_5349380940,MASTER,I
NA1_5349320974,MASTER,I
NA1_5349288200,MASTER,I
NA1_5349264641,MASTER,I
NA1_5349216941,MASTER,I
NA1_5349195168,MASTER,I
NA1_5349147609,MASTER,I
NA1_5349123032,MASTER,I
NA1_5349093732,MASTER,I
NA1_5348975725,MASTER,I
NA1_5348962940,MASTER,I
NA1_5348934995,MASTER,I
NA1_5348901980,MASTER,I
NA1_5348783584,MASTER,I
NA1_5348654056,MASTER,I
NA1_5348561914,MASTER,I
NA1_5348539488,MASTER,I
NA1_5348493374,MASTER,I
NA1_5348439305,MASTER,I
NA1_5348420039,MASTER,I
NA1_5348400262,MASTER,I
NA1_5348380972,MASTER,I
NA1_5348136092,MASTER,I
NA1_5348111892,MASTER,I
NA1_5347972586,MASTER,I
NA1_5347894039,MASTER,I
NA1_5347854962,MASTER,I
NA1_5347775692,MASTER,I
NA1_5347761755,MASTER,I
NA1_5347739423,MASTER,I
NA1_5347661823,MASTER,I
NA1_5347638597,MASTER,I
NA1_5342511929,MASTER,I
NA1_5342490186,MASTER,I
NA1_5341817254,MASTER,I
NA1_5328091371,MASTER,I
NA1_5328053785,MASTER,I
NA1_5350795734,MASTER,I
NA1_5350746149,MASTER,I
NA1_5350054160,MASTER,I
NA1_5347933913,MASTER,I
NA1_5347393497,MASTER,I
NA1_5347084638,MASTER,I
NA1_5345891679,MASTER,I
NA1_5345853659,MASTER,I
NA1_5344370354,MASTER,I
NA1_5344333724,MASTER,I
NA1_5342743828,MASTER,I
NA1_5341106853,MASTER,I
NA1_5338864330,MASTER,I
NA1_5336432210,MASTER,I
NA1_5336396963,MASTER,I
NA1_5336355213,MASTER,I
NA1_5334908367,MASTER,I
NA1_5334874259,MASTER,I
NA1_5333690880,MASTER,I
NA1_5331100257,MASTER,I
NA1_5331082836,MASTER,I
NA1_5329922977,MASTER,I
NA1_5329636024,MASTER,I
NA1_5329591819,MASTER,I
NA1_5329586023,MASTER,I
NA1_5328819533,MASTER,I
NA1_5328793424,MASTER,I
NA1_5328760469,MASTER,I
NA1_5328233839,MASTER,I
NA1_5328194418,MASTER,I
NA1_5328164832,MASTER,I
NA1_5326913522,MASTER,I
NA1_5351625433,MASTER,I
NA1_5351592147,MASTER,I
NA1_5351560902,MASTER,I
NA1_5351537282,MASTER,I
NA1_5351503401,MASTER,I
NA1_5351481300,MASTER,I
NA1_5351384821,MASTER,I
NA1_5351366884,MASTER,I
NA1_5351341671,MASTER,I
NA1_5351035574,MASTER,I
NA1_5350802696,MASTER,I
NA1_5350781681,MASTER,I
NA1_5350688317,MASTER,I
NA1_5349394722,MASTER,I
NA1_5349376303,MASTER,I
NA1_5349345194,MASTER,I
NA1_5349281224,MASTER,I
NA1_5349235130,MASTER,I
NA1_5349211090,MASTER,I
NA1_5349182658,MASTER,I
NA1_5349157503,MASTER,I
