tier,rank,puuid,leaguePoints,wins,losses,veteran,inactive,freshBlood
EMERALD,I,CZFRu1qiQrYb5_yn1c1ZHcQ9YhE2rSA5UhGImIXPMaIhfGIb6K6iNfrzFCEGMZlrrSWLypvSA-GI5A,75,71,64,False,False,False
EMERALD,I,t6RZAjdlKFwUT7YCMxbOGsq3B-pPJ4lKhGjPeDcXk937aSaxjWHJgcOO1fy4xjXFtlqkmHTTPttGag,75,46,52,False,False,False
EMERALD,I,X-HYtqzkFSmeITRDW6eik39jzt_6oFMapxj1afODakoHSAl8VHn8AngwhcEl45r0s8Xbnd2j2ZwTiA,37,25,12,False,False,False
EMERALD,I,PHGpqQcALA1V6LEFC_m0c78SFcznLXn00UwAvkqYE1bbWd6H0Ad7unqyiEeZsbG-m53r7czi1l7jRA,75,38,24,False,False,False
EMERALD,I,rMpe7UH1fUvpzgDZosO7yd22F5jK_q5bX5emJvdqmGtNBUoVwuTnl4OISYyELAIjttO6WCe7aT3tEQ,50,63,40,False,False,False
EMERALD,I,iAB01NxfcoYaSK0e3Ejzc9jMD44YHfZbyNAzNgapXSKRfX6P7VGVX2zvV1rbE4D2u9b7mdEHZd3YGw,75,12,9,False,False,False
EMERALD,I,_hiogIzYkQSMZuvq0DUmj_cBiNHmjhvZG5N_L0P2T7vDP7lHpyJNjbH1IM-a6H8p5_EcKX0tPRdhbw,45,127,125,False,False,False
EMERALD,I,w07_6YuLdarcjEb-XI4sNlSe1ADwuhullCqJsQAx3f5N7RzbqP9HRlA3Jzp2JKWpkRWaZpC_UvrffA,46,15,7,False,False,False
EMERALD,I,7G1aP54PlBl-o9-2kDMwpw5937zzMEGcSW88nS9e3L9NOG5Bz2EuRfN3cJdXzlyaKWyaacQ-VlNuVQ,75,26,19,False,False,False
EMERALD,I,x5k3-sxYEoBdtRPw9zCSlw4iYvX98QIofvZBeDZYfUE8s3vulMpFxj_9Zrpx1YQ3t0Hs4Rmi0NAEYQ,58,41,49,False,False,False
EMERALD,I,dppLg971kNF5i7-Kbf-eMOoWouKBMBjMe_kfva9tmv_xgoGixKB6Z1OWRUcU7Xsvkx9uikdThhAXog,54,150,140,False,False,True
EMERALD,I,T71n4NGCrDqNDrlfnv76RkhYh1OwKC9gbSwrP-qBEGdpMtwaoCnXJjf9Sbq_qCeg9gtgWYHyvCMBeA,70,149,133,False,False,False
EMERALD,I,15noUFhUMb2DoyEwAQ3tZglisF5p7Zwz_qbfcT-naFMauavnG_8BY72H5gACNwaYAiopyV_Ewfpekw,75,27,37,False,False,False
EMERALD,I,dmlK94xO4ocwW6YpewCXpok274sFw274VOih59SKzCJ6hlWu3HdXzg2oexnplP5eRiy1N7cNZDYS1g,75,107,82,False,False,False
EMERALD,I,z2nQUaSamW0E9cfZTmUYxFAu9DNHkqBVu8L8Bdn4e4t5KzP1gjYG0BRi3dUQ4Gg3Sx_P44TX-ADHmw,75,20,18,False,False,False
EMERALD,I,pc5HvLyU3qsruhGdQNOoxDcRRPqqwzaIiRqXTDQ8OxGyoDtoYTSgt46G18zfRamBYUA4A2inXUcJsQ,75,46,32,False,False,False
EMERALD,I,eMaAkS6_DVVfoVR0dKCG8MjC4mTPXND68UzyV8NKTT4NnZ2fS7HO8fdjgMETwGyUpq1ieKF1SYXrMQ,70,12,10,False,False,False
EMERALD,I,kEH_pDD8b-aTso28hhcC6XtkYtrjuR_M4KM9N6unlZKbQPpd1XAeh8dRomtR8cgQriiFUNzCWw_3HA,16,115,115,False,False,False
EMERALD,I,kowqx-B0bFxUnGc4gLsRRLSFREDDmmI0kDcn3wvqgMzBbfEZcfs3MosiTBkUHHeC9R-zlqsHhRwqrA,75,53,28,False,False,False
EMERALD,I,2yvIM_g-XD6gz47xOX85ZTdY5uinp25rqXMZdNbj8P6J9Z_85JxHaHthx-ChqaQN4d0W-FP-_8w0Hw,14,44,29,False,False,False
EMERALD,I,LW7iYJjzHHSIxLVXlys4DIAAkypRbcDCWmSRs6fC9WHlowz-zdKrOLOcTz9c7mFLAqhwZ-oU233n6g,11,326,305,False,False,True
EMERALD,I,8qa1JXGjUwrS3hjKObZAacWp38zeCG_uDllnDQG1Ja9EfDVcuZMShaskQrGSX_r9wIstYuVmErkfpw,75,21,21,False,False,False
EMERALD,I,yuc6ZDJu4mrv7MTRvrU-BzcEtQIImR5UqtaVSuUr0fHuhOfIuULf3IzxGZmm_pluTFPigAUTNWkIBQ,20,40,34,False,False,False
EMERALD,I,NG9xyp4D_wsZZLfcas1JIOBZLQ5I-HlbGkJo5rRBIRUN285jtkFteDlpI5XXMMWdRdPWkGevU_r-Sw,85,4,2,False,False,False
EMERALD,I,VaQQauyaDTfuptSvwiW6x_wKCvhETfpHl_9d2mQeaJ7FC8DzWGgNA7TcG2hCif5udDr7_ku8-4HMPQ,46,371,362,False,False,False
EMERALD,I,G0S0J_p-Dr-kVACnIKry2pyTH2H6erjwdFw6so_5bCWFwDtOPmsmM0gl-4OZ-RWP1Brv-eyYqbHFlg,75,24,14,False,False,False
EMERALD,I,Vb0TUiEVH1kY_lDuDrLAPgEFQL0DEWA_lzo1g2cJUP2fXVLi-qXz9mueiR83N4NKpr1S8R2jaTmsDw,46,45,48,False,False,False
EMERALD,I,Cg65WJXy642fm-QlePVieOW1Pc1rOQC7I5uJ4-tFlGzwZa0zFdGcWZXhzUr-7UtF7SW5pGfsE9xrcw,75,38,16,False,False,False
EMERALD,I,tLTEigkIH5Ti4z1Rc0ZmPVWS-wyRhssZvqjUDsC1m2aMnK0UBxKeEIJrviOkQxRl9ay810Zc2ZejPg,75,85,66,False,False,False
EMERALD,I,tEt6dqFlm0NTyEhxRg5qTpQXNw1QqOQkT5036XrKbo0g4yqeeSMjxzbzoXW8Ys0GMtL4eTUzJDTfmw,75,28,18,False,False,False
EMERALD,I,dEkGjixmcMYIX49hdGBINabG_hfFLYDK4JBBVnrRcvDL_Uc-mGnu1xQAsoBc1-z_UiaEwYfPOrqKRw,75,70,79,False,False,False
EMERALD,I,BKUUv_4pJto3LL9pDN8VJ1C377mnWYWH86FgUVC27YI_jAvEokw6hAYnFYO2RgfYISZs9lkddh6yuQ,75,22,19,False,False,False
EMERALD,I,gQLh7hD7n4ls-dER6go7kDgKNqPJ0e_AQwDXOxApm190jFODF_T5g5Mvq8HfQbs7fOhFWeCG_GPFIA,75,38,28,False,False,False
EMERALD,I,aCJ2X2Tq9XYeJE88tcZ7wbdeYoxkUMtyMxn2BqHKbmerUPi6lQBLiH1JsDeFSE9666O8FB7OVaD3ug,75,44,48,False,False,False
EMERALD,I,VdXL_lWjid6kk46QB2HB6g2puR3M2-Vwnqblrsz0cITiQq9-pzIAWOWTz-_w-yld1gWBoXWmX8hiVw,70,20,27,False,False,False
EMERALD,I,bWzC7fPRRMGlM_ll7FExQ8WGuvq_4R-2l_XrgFpZG2VdktN1X9G4Ae_oA8TrlNPl8YCmn7oKjhQPKQ,65,11,10,False,False,False
EMERALD,I,29WwoHhlryll6yLbAoL_5sq5jCm8EI_iyC0BoA6UzAw1VLnrhN4QDZj6VTOYF-37RpKmVs4hKXpSig,46,55,56,False,False,False
EMERALD,I,o7WwzVKbBO5EKCMOyez2pDkzWKGVwSYUb1MSkslvo61oXfO51qniznsCHTru16v4KwgNL6yknHaE3Q,47,116,92,False,False,False
EMERALD,I,iXhP1HGcHvApeq-p84yc-rluC2e4PVvc7gRcQrHPwJA6PagRBsPhW7ya3QoUdFWvb_1pmhdjkYVVqQ,75,146,127,False,False,False
EMERALD,I,tnFoCywGL_-AlpSjfc-gpe1I-jEgNDvXpRVxugvc1g4GN1C2cbWg5STnXzY6Z2KgpWKPEABqzp198A,75,228,205,False,False,False
EMERALD,I,9-nTmR69XVF1T65-knUAWuMQOIBkdmRtnti0VQjE4bQtzfDBfCf0tV-omKVa3n7XoFQ6HkQQnXxQ6w,28,82,58,False,False,False
EMERALD,I,VaTDwXTiZ_rzBv3qnohQ7YQB3puDrWW395RGPmAcioRywHzLzMxsqB7moGoabDyL59soXiGe7uV3Gg,3,114,105,False,False,False
EMERALD,I,nuibQhK-X0Eiq_dHbNMaZSQJSD3uAMjI_NhT3KCL_dUQmQ0GZNmSxlUXuJw34DL9p3af-gLs1NYMnA,61,27,26,False,False,False
EMERALD,I,rZeUw1WnFJKlVI0rFlKW_w074AJGQhFcLWXZ-0h5Xr1QCBAL_kq2WG4BntusxGfqI1-t8P_yDy73-g,75,22,14,False,False,False
EMERALD,I,dm_Ql4n8nzEB5VBwNi7KHXayPYxipKwIr2vid3f2iDFcMjp9OnysQBGCHlU21tCu0VV0eBHFqhpfvw,0,135,129,False,False,False
EMERALD,I,8JE76KEm8ILQSEYGRh9Kg68bvQGnwrVIGGSooMmbEooKwrMmGOT-jo4YV0TW_dy3NDa-IlzwflGO9g,75,28,26,False,False,False
EMERALD,I,CNmKcueN1POtM1intIcqXdhgrfIeg4NtjlXOZlDJ0sKhc_xiAGxI7YU_Qu1WNeJmPJ0tBAXFYuv4tw,43,103,94,False,False,False
EMERALD,I,1zze_L6ToOTHBWJ5fZOT7ycQY2Tez_BKVCWLyntumKaEx97Ri2MJ3bEMhZG6oMrZPrpKiUQr-r2swQ,75,13,12,False,False,False
EMERALD,I,bb_MdTcZnQnc25pkLDCVBmu7Fw___Mk5XTFfwpaTLgaUxZFUUlJXpJjmEw8kJxEux0vuX_ntm3pI8g,8,12,13,False,False,False
EMERALD,I,EJGhVQezm-RFbUltUATaZwXluQhlxnuo_jppujCG45hH9j55ugVHazqoTUwTH4dnFM4n0Ca2BJv2eg,49,145,158,False,False,True
EMERALD,I,YG-x04437YXHN_RrA2JCKhGWL-FTZ1zgSBeIWe4ownGquNCkXBhXDaDV7tXLy4Iua0fwyCcZu_GxnA,75,28,31,False,False,False
EMERALD,I,epaVMos-_1OiztnRSEkVj8YY-UXqQqGkdkEY_CqBs1VIlCGdj0tTVmhf3-dGTQBwjIg3n29FNDaHVg,75,39,29,False,False,False
EMERALD,I,rTtVjy17-1hPzFJppp5pvcuVDQddl897E7f9MRohr6PLvWofvlruhV1OLUpuHjSmbO_04L9_4EXQ0w,75,23,19,False,False,False
EMERALD,I,_hNfztRFIsARWyRTl_ocI1rRyc8s776x7TL3VtnjYYiGGNhO09gF4NBboAxhAygIUW-zqAHrNcrCbQ,14,27,22,False,False,False
EMERALD,I,Y_4f1551A1vC78Zf8E8IXMMn8wlz1InkE7VhiNQCVwQLx0dTvDZI_2bwUbYp_2QXcwxpf9Kb1A71Kg,68,74,79,False,False,False
EMERALD,I,HTDIbxoHsNbnmVFAHUuICFSB-wtJKqKEhXl_Mfv2K3hZTty6xS-bGeuUP1iCywVODNGhkiJ4jvkrrg,64,56,50,False,False,False
EMERALD,I,gwlgYz3x6zSa1_TkZa-gkyCpBMi2ep4NqtjyZpFLvkpVX8fBbyFv32vAdhZw_Tm0OA8s1_u0hIV9iA,41,88,76,False,False,False
EMERALD,I,NWHz6a0VLx_oFFqxN_XGtd1RZ9ubpA69gOzTSRUBUNJK2a0Sn2yV257Qr5q0Lv3a62qaU01ur1FIDA,39,124,131,False,False,False
EMERALD,I,SQXD1TqKeiOdm_6ORJTrVAUctVbzPI3TTpQi4qGmut1skapnRIpAmOiOdeqQ4MuDZWK2K46hQdI_sg,75,50,49,False,False,False
EMERALD,I,N-Wwzd_Ly0rSN9HBK7lQy0oEC4zfw2VwhJkUfUaFoUBmUUTSc5gZfDXoMtYhy1Imiqr9SQOYsOPf1w,75,14,6,False,False,False
EMERALD,I,AZRfZQL23hJkPUmNyB63WvqVefBSTTW33hYiTQdldGstL6LP1PhFi4rlbUlsurB8cul1-PwS-kkt9w,75,67,51,False,False,False
EMERALD,I,WoW9LQ7Cin1RldRVKktbX6VAdFdU19Pwxp6gKdwIeCZZVwg1E2cu88QEO3cHxZLVippkyvu33Bu7eg,75,12,12,False,False,False
EMERALD,I,QYXdKXk4MM79BsP2hWAIBkViWhtxu2z2YMCPlQEGN7xh1bdmpLI-NO6CaFmckNkfwiYTfBhYB8Qi8A,75,60,63,False,False,False
EMERALD,I,xO0vSaVAvxDhJcwNXfhinNc1BGGNzEv5bDWT7N9y_RX9HX9bzDxXAaodfYqdeMWihGgivwJQDRK23g,75,24,17,False,False,False
EMERALD,I,oEguaOeCpXZ76imm-7hFWaBkodMjQKnAc6bk74h5B8p4D7CaGe-g0uoApUPSuD-J-wJSSoqJNo6Yfw,75,82,82,False,False,False
EMERALD,I,ECNx0wC19yHXwd7FBbCKLnhOKrsxIHX4yu2U8gQ-Pzeklt2pOlqvfg2p1IBnwJc8b6-UthWPmupEkQ,75,118,102,False,False,False
EMERALD,I,y4W6cisJ7v5p3lx1UkXET2kpLfFIu1e0rb1o0e0GeIy8wfF-77vk6DaX8091wJpav2UFeGP5AqK4dQ,58,35,24,False,False,False
EMERALD,I,viWv0nH_fuY5TrauCYOwEuKwwVEDxrii3JVeJTpKz3q0ZgAUR4o0TgDQCf0ovG7-MbY44y_YeJ4uRw,75,120,60,False,False,False
EMERALD,I,-DvgBV2PtvocMX0QktCWwoHXKwUN0QTlPUR3LYkJ315qcAx06sQBZaD_4eQQJKaxDB_cEWImvAqiRg,27,5,1,False,False,False
EMERALD,I,8TNVbHWN5gZNVHGKMrcFPC03L_76CrUHCFQs-foxft2ilsj_ARlY6-E_VvZXMEcVa6V6Imi8zXoTww,75,89,59,False,False,False
EMERALD,I,pTdMGDT_JBuJ_mVYUoxAwFB0KsMVTVZkC1IAvggFfBoVxeePRj3xuwy77E-jKhE7at6TkSQj9dpmDg,75,2,3,False,False,False
EMERALD,I,tGW3hvkyE-o5ftBAG_ivqvGIB4-7cHkynv8i1vMdkFE8mWToCTscLizVzV3JHEhryeDabzbXA4hyzw,30,3,4,False,False,False
EMERALD,I,s6Ui103Qgo7PPmgLYaHeMC0Jh3GuzVErnB1qbOhNV2n5BbpLiw1b-c0BqV3Vu1aSQ1TNIQTGDOsDYg,75,13,9,False,False,False
EMERALD,I,MxcmLAGUDSnEBraYulNtOQUf15obxgKVrBlps4IsH8-J8mj8dIDNMYIxYllnQPrj8qHSd-8eTvau6w,75,31,27,False,False,False
EMERALD,I,s46d6ypllv1OMR1l-T6i8M3NS2XMIk4k-_u32FWZKlAne_vaUvH-0en4Ti3hR1S-w9sIJ7KIhlsg0w,75,45,38,False,False,False
EMERALD,I,OBF2ty7LTF6SdIpswwbBXEjpsBcEsPs45f5Nuww_ZUBZYJfu12WNLAGvoBN0sVhXYkpq0d84IFkpxQ,10,142,124,False,False,False
EMERALD,I,Y_wJYYJvbpp14_5h1XPIvxwSql2XCDfz5W1r_RUJUfszIugSA0dogp-XfekxPGUOsube18UB_kXCmg,74,127,117,False,False,False
EMERALD,I,JESgJdlrKzLF0CTpAzebsIhnQ2PWwtKwZX5MNleFoT_45sGTbOy7bGHasIJT2uuj3lYsgsC3vHBgUA,75,21,22,False,False,False
EMERALD,I,uTjAwRD8sdWFNlVGsuUu55zHyoWfGne8SdiKbADzdjWNyu-vUOLeE_ctgTuHGR5Jd-zJE7rAGH4v1g,77,459,450,False,False,False
EMERALD,I,piXeIzLexh6FKL0nXPBpYKh3r3lQ01u-WfQd3ONP8ExStfuJ7yCVG5EKnLJja2Zq_zL1Z1XgNbHigw,75,43,32,False,False,False
EMERALD,I,A27EOFp_UzKFj6uFQ8TmFEYvTVF6rVvBx0PNpZZkq8oOv3GShnQ0GFQl4Z78RQqyU_YUngjcP8VO9Q,75,24,14,False,False,False
EMERALD,I,aYAqC47iomSpyPV4TPU_Ew4Kvu6OdUyydranw8vnKOBO0-5lEmvtzRDsgsZRbdvlo-JtkRx8puluLw,75,22,12,False,False,False
EMERALD,I,NNY0SmNoBT5MGRxNbmKH2TtcdJs0zwZ4Bf1P45QCDtKveghwBtGnzfxibM7z3vV4fKCCiAQogizXdQ,75,88,91,False,False,True
EMERALD,I,VeRellO4820rxeDae-tsW5Fvw9UUrLgr0HMpryHCz4mV8iaHvzGP3tFFKY2gZAGyM3XwIa5XnGI0Ng,75,13,8,False,False,False
EMERALD,I,rXiag__jd07utqL89DHkDF_iuLgmDA27qmw9p6L_cZduNj6gffQruo4cQ_9O57JnDSf8hGspGiG7VQ,45,46,39,False,False,False
EMERALD,I,qUJ7uf97rU20RtkxbZGojINgqMBx6QAifqUBWLV-MCiMyqhoNoY9kxSonIxuRjnn6b15nMg9FvLGGA,77,12,6,False,False,False
EMERALD,I,2vX8JJlANW2Je0qopUP6cEeEGRIeCymAcVsAoy4At0EQiyigoyV6BUf9XqQMw2ygA9IZfxs3HL6NfQ,43,12,17,False,False,False
EMERALD,I,Ek7-YFhcydAfnsZcCf0YcFPgnR95A1rp2bW9CtTi-sEs8BOffbkVFMyl2kSVL65arQTQk_gXXDcCVw,75,62,27,False,False,False
EMERALD,I,x-BRSDMbWEqqsdpr3V64pRX_1ZtEoBQU8BfOnhoBmClQme6eytQhywGMjB-HveBHVgmfTeRjRwdQNw,25,208,197,False,False,False
EMERALD,I,Qfz-WdH8e48P_dzLPcdevjaDJ30pXRhR5kp301ljL3uQgsRhIaiIDvOt8yiaOd1inaBntWV46Nvyhg,2,19,24,False,False,False
EMERALD,I,4zSSMlpdDj5R0rQu_IyjoRj2CRGyuUdULcG9fZEUejhJR79PVy6QCAbzIFsRrSFCcsZKIKwF9CmkUA,3,20,7,False,False,False
EMERALD,I,YL7rg6ULXqufba7L_GeRO36VxNQwQTIioXaFJv55EdpQNVRw_c5M3izTFwRZWKIh_HS182erorGiCw,48,44,30,False,False,False
EMERALD,I,y4BA3hugueXH6D5ZCGgxrRJrnbGLx9c7TOCzebv2ER4pJlUAOawS6S_8X0OpGeER1Gh5kUAN3_4WQw,35,33,40,False,False,False
EMERALD,I,sq30racJ2etZrG_J5fl7lg6G0RXIvNkTEnG1fhBdkP52IfHq2F0cNJI794t0fHHZyZIKRE0grDxkhA,6,186,167,False,False,False
EMERALD,I,5Cz9Sf_FUrKwzVwcj2raduhPtlTefiCs64Obtdps4RXEpfC9tszTR4t8fMpyEEM7H0fgC_Q92L5Ebg,79,72,72,False,False,False
EMERALD,I,8bEaZofvm6WgSnT1Iixqi0-MF5jVhC3btzWkhQvlk4pZvNtPiN6e4gMHJu5vX9NzHqtaodn8rYuMkw,53,97,70,False,False,False
EMERALD,I,aXfRZU3jUrYaY1kx8Qoqik066Hky7xYVnnn6yOMR2wzpkc8IG3Zt99n2Fg5LkRpGPs1GFwVknvL34A,75,14,10,False,False,False
EMERALD,I,Dcv66PKZCQwosJZdlWCs58LVxBewrX52H9INmTiWrfZAINFW1Caca_VXJBT9vbmXleJxyq_6Viwt7w,74,11,13,False,False,False
EMERALD,I,_cfZq0k_Qa7XafxjuPfz-8pkFCxA9YTGEwDDmJXBywa1IkVfnavhtFkiaw4mvG-hr4QAhSgvHYfxnA,34,37,31,False,False,False
EMERALD,I,UcS9AcG7wAd98xTSrPuZhzTeGGcdYXJ70J7hWtNuCwe8Hn2ML8kCdnLifwErvr_RRtuyb8Cr3wCStA,31,37,30,False,False,False
EMERALD,I,5BunIONYV9TiZKWU6n1Udan6pZntzXmVMgIAKCF1uYGweZhBnAlfinnjly-LFAyNoUf3laNNW71wDQ,75,16,1,False,False,False
EMERALD,I,vb5FNcZIT-lg3kCQlSwWqSW8o30zlreiwWQSg9OKeyrZGnSJeZMtvCoSJJsYDbzeUQO0s7VoUeZwMg,61,14,7,False,False,False
EMERALD,I,G8yoFUV7UyfThCzW4JveiBeM7O7Y19Ls_uIj0hjZTTVpLZKNRvlCnnqKk3RakasO3A5_eDUK6IGNlQ,49,18,16,False,False,False
EMERALD,I,tF4SZcS-gdwMuyxRf2pgHl_Ttt2rYx1og1jCPRUHeKg3JDEA6gcOWH8T70WYz88zsO6Wbiyfr6f_2w,24,22,23,False,False,False
EMERALD,I,GxOdhoekQ5FTuDEEdNDdEKLa0a10kfBOZmylDiEkz_iz5ovOnAhqQ6wCciYH8NUJIqytADnDLqy4Pg,65,6,4,False,False,False
EMERALD,I,3I6Ck_MFQqEpu_Hos8NQ4CHPtcHyMRxq2vXSI28CCZxokAqACG83rfJFScYA_8topee_KpgKVa2M1w,75,33,31,False,False,False
EMERALD,I,My0482nwFHh9sg0cN_h7-IEav-2eg6_-CqIWl4VQG9pTDrIMcsQhrdUKHmSStb0misQe0CiisyUPNw,43,44,45,False,False,False
EMERALD,I,veu1rIWPHcZ17tV73hhf71NtR3olNTAV3gny4mNLVIQcuTNECVDCU9zpGI5y_0xP3AhIHKwqTsaeJA,75,122,117,False,False,False
EMERALD,I,bxTulTGUPaMKAqS_7DUyLOGgShhRe14BofnUL4AtEsjhSIpqm5AyVBfq8Hv0rQ6QqZEtiB-3vT4K6A,16,12,6,False,False,False
EMERALD,I,qOcyNBy8jNehUrIyuNg_4_9pXvKOfXgvCEjSZ6GrTzTdeHB2_FDL2LXvsf3ccqafMndCKf-U0Aa9vA,75,295,270,False,False,True
EMERALD,I,ANommBu_aVTcZmmGr4Kl4Ck3HlcSBkRR38PpsgB9ngjaHqrTaXFfmGfQe-L298OGUeceFoeTooqukw,75,31,19,False,False,False
EMERALD,I,wEyFho2ZGvCywFKrvtqBMfjcMowEwRdf-bT_S_rHYPR2y1TFcieit-ovQc6G7DKqafTbUxR0cYnPjA,55,46,29,False,False,False
EMERALD,I,JdL9e_S681vtHR7CpJ1oBh-A841BxMuC_y-MdpYrL9KG6RRZomKiKwfF4jiHyYuI-uUURVDkAvNdPg,75,17,15,False,False,False
EMERALD,I,YKPzGzkybELY2rgE13DSqtglLIcauwWmgRLuNCjRH9IUsB75hgwtT3WyglI3_HI8I0tUl9-S-9HzLQ,9,88,71,False,False,False
EMERALD,I,OMTBjKVml7BpsOXPtjD9UUBVIx7n12YkchrdQpj_2bgINyZA8veGkdtXPNKt49_-ObV3ny_xzlsEkA,30,3,4,False,False,False
EMERALD,I,iz2z9xajmCSJsWwfThH58iL16c0XeBNukjr6meStetgGRgzoHuwxVtx0g4m6YDDbA65ObgzrzziGBw,5,6,6,False,False,False
EMERALD,I,G5ncmeQY25yJT9EaUhj7YnrjWaus1YPp6OXEB5QSJ_55tCUGA6zPjf9mdhfsD8EwnRpQjv8xkdzZUQ,75,34,29,False,False,False
EMERALD,I,zGdWPfnxljmyIWbKbhzx_swVxLHUy3EXIxwXcftUvpBdBujLwE9dY4QzIEQbNxZ8EDhQeLiBzbfyUw,38,891,919,False,False,False
EMERALD,I,ho7VK7OxlJKUP0RcSj06ILwYFc2PrZzR1L18D_Lu-wBSooToWGQix5yz2icGRqwkktRkFwWb3Jteqg,75,24,30,False,False,False
EMERALD,I,O1hYBb7j8sBoOIBsy4R9Zj3IRKYAD2Y4BcTtuOxkdXvRpSmSuNWt_QbGLSMTbgVl8ZM-dl3Nxhi5sg,75,19,12,False,False,False
EMERALD,I,zUXDBsomA_vqwuZXFBIe3tqY2yUECRbyYhwpAXAln-u4-zAioRuzctUn6sEQI7fHZhEg7AmK1uLkAQ,75,26,20,False,False,False
EMERALD,I,J3lliZWqQ5OLEWrwF90-k5FaXBjQo0FG-ZxwHSBCJhKQpcqOct7C6lCMBG1kVs_GMXJv-x_juJgijA,75,31,34,False,False,False
EMERALD,I,c2QfW7IwY4KlISh3KHrEu5oeGe-Z2tfwZ7QNsveV0knpFfhYtRSCJ_DsPqN6xyKwJnIbilLNOX052w,75,90,95,False,False,False
EMERALD,I,IGmJg5vw0_cPJFTbDlwdD3LL79nWBXY74hVx20Yu2P7oKoJjurn8hzzBb8gVw7mWzzSUWY8vpMHusw,25,6,4,False,False,False
EMERALD,I,UIv4dmrD6kuAdWreWOSslsh9-gymSwCXo5uke11kMshDTz75hsYcS6hVIoXHcVpGJ19aubaX2oI-fA,75,26,22,False,False,False
EMERALD,I,XRMWxsQGxX8CqTLUo-uD1ZlzJgwhJ_VSJ1rnNeE2qXkoUcJ3RRhbh-dxLxMLS9oJXg3fLtR26QfzLg,35,148,152,False,False,False
EMERALD,I,QnyEOit_UYPKIZLmtJLLJwAHwE_ZUxcEGBhGYUw3wcVSroTDzObnRrXjZeKveA2RQ9eRqxTF0cUa9A,75,28,19,False,False,False
EMERALD,I,YAQaanlk_sUWcykmTaWPollHqOtNGxWYJZdKm76q7FzgJvqyKJanwvzOa-9TlPc6hPHliITP0Z8iqw,75,21,16,False,False,False
EMERALD,I,0-I5yzQe3_d-YPEobtvGmuLjCv0Mlj-2GSLyaDuTzRy0R61n0o_ZZ4cipreh3B95z-gQbIhtM6W6IA,75,173,153,False,False,False
EMERALD,I,gkqfKLBSbutzmsszA6Z2N3Knv88GOk9fxKHFnCW9X7S40Qvy6HqFmcluH029tipAW1RXyNBBZHFC8Q,75,176,166,False,False,False
EMERALD,I,DD1XMtfTkotvzhT5dGK969u0w4s8xr-N6uUcv4WH8fCTJZ-haIEqpp1l9f5ZUmdYGAOD6myXhNz4_w,75,7,8,False,False,False
EMERALD,I,o4FKtmWo8qreMUZ4AJSU9brRF5hW7ZPPAS0qvrsOcIKKIve4nJH4_fbFpgfEnYSqJlZEAI_ai_JaWA,75,5,3,False,False,False
EMERALD,I,C3-yu3Vzyl6_HITqhYT9Wc66eiHxOvAQzm2AK7rjlpF_FUQVKvc3mn5NRLHoyABM8kV6LVfqoFZEpA,1,20,18,False,False,False
EMERALD,I,6uDWC0a2tfFyvLjsqZeHT_d8YV7kIBxZCI77R3aHDdvm9PMMjNbARCOfvN_WzHPCOqYjwa9sh30sZQ,38,33,24,False,False,False
EMERALD,I,vMcEEE9TJhfJZyGOn8xtKMiMGioYchNGm2Vb_STvg1w9XIzdQiU6WDuO0tsLPVmAJRQU4kl0Y50OaQ,75,73,69,False,False,False
EMERALD,I,5gAGGcO23wG0UsktWP74peI_aahe3Q30BvfOnZ4ktrGij9MY402XN1LifSWzczIrMXfIxI8gDnS-Og,75,34,19,False,False,False
EMERALD,I,LmulXdx-JDisLRg_a9cNoLnBRTMEQS2A97zKpAPlLQny05ta1ORFiPtdFNYDfeARlm2ZaB6x8Og0Pw,75,39,40,False,False,False
EMERALD,I,4_OGfBPvQSAct2wOndxlossYSizi-iWGXzYUwJsvOfkjWAJA4mL5M6VZ6KwupVCA4WFxUX1bOqEfXA,75,70,54,False,False,False
EMERALD,I,cYcypc3bV9fWm7tHXtF4_bOwRr7meNG7bH3eY8EidJFF8d5LiV9gtwslteZdpr63U8nWTBvymFscGA,75,32,16,False,False,False
EMERALD,I,ybzyQtY29ZvTyTg88B0b9ln1lMNfK5m_70ud9JYRyd6ma3o-VGsfdkJUAdPBF_ibutdxZy-NeCaf5w,6,10,7,False,False,False
EMERALD,I,dwm1CT8iJ636K_DDkTDytiWkoN3qm9p8BpJHBU7R7NDj5MVZ2heIe90RADB_ouB2mLxRSHCgWevMKQ,62,24,35,False,False,False
EMERALD,I,fVwFqgjwKuLht0nKkVqu7bWelUFZJa4CF9piovlbM7q8Rqqnl9EmwFkY3SI8GdhJ_tw1QBeA6LaFMA,73,80,89,False,False,False
EMERALD,I,_rBBUdFblEfvI8i4htXhRRwDgmYUUS2uXUUMXvnaVTrluQFiq5xSBdT0at0M9AETCeNSwEG1LZTTCw,75,74,77,False,False,False
EMERALD,I,CTd8y47zxCzjkcVNFOAfZa9U1VcwVrbMKxjUu50wvVbEYCHBDS2N4KiFFbKrAnCdXGjQ2g0c4U5PvQ,28,118,117,False,False,False
EMERALD,I,vBi8BMJNVoxvB0Z0A085tek-6auGmUEqzNEK4W9sTT70UKFnrcXJob8dOf5lk8V8QHBQC3HvIxi_UA,75,29,21,False,False,False
EMERALD,I,ngPRjW-6p_THjSytbLdZX7T0mJaWX_EfjUN6YNCtBfphgUZBhiHLVUHE9Zo_kXmIwtNzy9ftxU4T0g,63,61,41,False,False,False
